지역명,규모구분,연도,월,분양가격(제곱미터)
광주,전용면적 102제곱미터초과,2019.0,10.0,4159.0
대전,모든면적,2019.0,10.0,3632.0
대전,전용면적 60제곱미터이하,2019.0,10.0,3534.0
대전,전용면적 60제곱미터초과 85제곱미터이하,2019.0,10.0,3567.0
대전,전용면적 85제곱미터초과 102제곱미터이하,2019.0,10.0,
대전,전용면적 102제곱미터초과,2019.0,10.0,4500.0
울산,모든면적,2019.0,10.0,3140.0
울산,전용면적 60제곱미터이하,2019.0,10.0,3399.0
울산,전용면적 60제곱미터초과 85제곱미터이하,2019.0,10.0,3110.0
울산,전용면적 85제곱미터초과 102제곱미터이하,2019.0,10.0,
울산,전용면적 102제곱미터초과,2019.0,10.0,
세종,모든면적,2019.0,10.0,3458.0
세종,전용면적 60제곱미터이하,2019.0,10.0,
세종,전용면적 60제곱미터초과 85제곱미터이하,2019.0,10.0,3395.0
세종,전용면적 85제곱미터초과 102제곱미터이하,2019.0,10.0,3510.0
세종,전용면적 102제곱미터초과,2019.0,10.0,3931.0
강원,모든면적,2019.0,10.0,2460.0
강원,전용면적 60제곱미터이하,2019.0,10.0,2563.0
강원,전용면적 60제곱미터초과 85제곱미터이하,2019.0,10.0,2442.0
강원,전용면적 85제곱미터초과 102제곱미터이하,2019.0,10.0,3329.0
강원,전용면적 102제곱미터초과,2019.0,10.0,3233.0
충북,모든면적,2019.0,10.0,2272.0
충북,전용면적 60제곱미터이하,2019.0,10.0,2286.0
충북,전용면적 60제곱미터초과 85제곱미터이하,2019.0,10.0,2292.0
충북,전용면적 85제곱미터초과 102제곱미터이하,2019.0,10.0,2634.0
충북,전용면적 102제곱미터초과,2019.0,10.0,2532.0
충남,모든면적,2019.0,10.0,2602.0
충남,전용면적 60제곱미터이하,2019.0,10.0,2332.0
충남,전용면적 60제곱미터초과 85제곱미터이하,2019.0,10.0,2629.0
충남,전용면적 85제곱미터초과 102제곱미터이하,2019.0,10.0,3201.0
충남,전용면적 102제곱미터초과,2019.0,10.0,2835.0
전북,모든면적,2019.0,10.0,2556.0
전북,전용면적 60제곱미터이하,2019.0,10.0,2387.0
전북,전용면적 60제곱미터초과 85제곱미터이하,2019.0,10.0,2542.0
전북,전용면적 85제곱미터초과 102제곱미터이하,2019.0,10.0,2764.0
전북,전용면적 102제곱미터초과,2019.0,10.0,2667.0
전남,모든면적,2019.0,10.0,2494.0
전남,전용면적 60제곱미터이하,2019.0,10.0,2465.0
전남,전용면적 60제곱미터초과 85제곱미터이하,2019.0,10.0,2494.0
전남,전용면적 85제곱미터초과 102제곱미터이하,2019.0,10.0,2337.0
전남,전용면적 102제곱미터초과,2019.0,10.0,3053.0
경북,모든면적,2019.0,10.0,2914.0
경북,전용면적 60제곱미터이하,2019.0,10.0,2578.0
경북,전용면적 60제곱미터초과 85제곱미터이하,2019.0,10.0,2897.0
경북,전용면적 85제곱미터초과 102제곱미터이하,2019.0,10.0,2604.0
경북,전용면적 102제곱미터초과,2019.0,10.0,3457.0
경남,모든면적,2019.0,10.0,3209.0
경남,전용면적 60제곱미터이하,2019.0,10.0,
경남,전용면적 60제곱미터초과 85제곱미터이하,2019.0,10.0,3176.0
경남,전용면적 85제곱미터초과 102제곱미터이하,2019.0,10.0,3247.0
경남,전용면적 102제곱미터초과,2019.0,10.0,4303.0
제주,모든면적,2019.0,10.0,3869.0
제주,전용면적 60제곱미터이하,2019.0,10.0,3804.0
제주,전용면적 60제곱미터초과 85제곱미터이하,2019.0,10.0,3884.0
제주,전용면적 85제곱미터초과 102제곱미터이하,2019.0,10.0,
제주,전용면적 102제곱미터초과,2019.0,10.0,3601.0
서울,모든면적,2019.0,11.0,8062.0
서울,전용면적 60제곱미터이하,2019.0,11.0,8196.0
서울,전용면적 60제곱미터초과 85제곱미터이하,2019.0,11.0,8300.0
서울,전용면적 85제곱미터초과 102제곱미터이하,2019.0,11.0,12728.0
서울,전용면적 102제곱미터초과,2019.0,11.0,8952.0
인천,모든면적,2019.0,11.0,3922.0
인천,전용면적 60제곱미터이하,2019.0,11.0,3911.0
인천,전용면적 60제곱미터초과 85제곱미터이하,2019.0,11.0,3922.0
인천,전용면적 85제곱미터초과 102제곱미터이하,2019.0,11.0,3904.0
인천,전용면적 102제곱미터초과,2019.0,11.0,4768.0
경기,모든면적,2019.0,11.0,4453.0
경기,전용면적 60제곱미터이하,2019.0,11.0,4885.0
경기,전용면적 60제곱미터초과 85제곱미터이하,2019.0,11.0,4341.0
경기,전용면적 85제곱미터초과 102제곱미터이하,2019.0,11.0,5284.0
경기,전용면적 102제곱미터초과,2019.0,11.0,5342.0
부산,모든면적,2019.0,11.0,3985.0
부산,전용면적 60제곱미터이하,2019.0,11.0,3749.0
부산,전용면적 60제곱미터초과 85제곱미터이하,2019.0,11.0,4010.0
부산,전용면적 85제곱미터초과 102제곱미터이하,2019.0,11.0,4401.0
부산,전용면적 102제곱미터초과,2019.0,11.0,4322.0
대구,모든면적,2019.0,11.0,4382.0
대구,전용면적 60제곱미터이하,2019.0,11.0,4364.0
대구,전용면적 60제곱미터초과 85제곱미터이하,2019.0,11.0,4369.0
대구,전용면적 85제곱미터초과 102제곱미터이하,2019.0,11.0,4389.0
대구,전용면적 102제곱미터초과,2019.0,11.0,5158.0
광주,모든면적,2019.0,11.0,3836.0
광주,전용면적 60제곱미터이하,2019.0,11.0,3717.0
광주,전용면적 60제곱미터초과 85제곱미터이하,2019.0,11.0,3841.0
광주,전용면적 85제곱미터초과 102제곱미터이하,2019.0,11.0,
광주,전용면적 102제곱미터초과,2019.0,11.0,4246.0
대전,모든면적,2019.0,11.0,3632.0
대전,전용면적 60제곱미터이하,2019.0,11.0,3534.0
대전,전용면적 60제곱미터초과 85제곱미터이하,2019.0,11.0,3567.0
대전,전용면적 85제곱미터초과 102제곱미터이하,2019.0,11.0,
대전,전용면적 102제곱미터초과,2019.0,11.0,4500.0
울산,모든면적,2019.0,11.0,3140.0
울산,전용면적 60제곱미터이하,2019.0,11.0,3399.0
울산,전용면적 60제곱미터초과 85제곱미터이하,2019.0,11.0,3110.0
울산,전용면적 85제곱미터초과 102제곱미터이하,2019.0,11.0,
울산,전용면적 102제곱미터초과,2019.0,11.0,
세종,모든면적,2019.0,11.0,3458.0
세종,전용면적 60제곱미터이하,2019.0,11.0,
세종,전용면적 60제곱미터초과 85제곱미터이하,2019.0,11.0,3395.0
세종,전용면적 85제곱미터초과 102제곱미터이하,2019.0,11.0,3510.0
세종,전용면적 102제곱미터초과,2019.0,11.0,3931.0
강원,모든면적,2019.0,11.0,2510.0
강원,전용면적 60제곱미터이하,2019.0,11.0,2561.0
강원,전용면적 60제곱미터초과 85제곱미터이하,2019.0,11.0,2489.0
강원,전용면적 85제곱미터초과 102제곱미터이하,2019.0,11.0,3329.0
강원,전용면적 102제곱미터초과,2019.0,11.0,3598.0
충북,모든면적,2019.0,11.0,2303.0
충북,전용면적 60제곱미터이하,2019.0,11.0,2324.0
충북,전용면적 60제곱미터초과 85제곱미터이하,2019.0,11.0,2293.0
충북,전용면적 85제곱미터초과 102제곱미터이하,2019.0,11.0,2634.0
충북,전용면적 102제곱미터초과,2019.0,11.0,2532.0
충남,모든면적,2019.0,11.0,2602.0
충남,전용면적 60제곱미터이하,2019.0,11.0,2332.0
충남,전용면적 60제곱미터초과 85제곱미터이하,2019.0,11.0,2629.0
충남,전용면적 85제곱미터초과 102제곱미터이하,2019.0,11.0,3201.0
충남,전용면적 102제곱미터초과,2019.0,11.0,2835.0
전북,모든면적,2019.0,11.0,2468.0
전북,전용면적 60제곱미터이하,2019.0,11.0,2526.0
전북,전용면적 60제곱미터초과 85제곱미터이하,2019.0,11.0,2458.0
전북,전용면적 85제곱미터초과 102제곱미터이하,2019.0,11.0,2764.0
전북,전용면적 102제곱미터초과,2019.0,11.0,2667.0
전남,모든면적,2019.0,11.0,2513.0
전남,전용면적 60제곱미터이하,2019.0,11.0,2529.0
전남,전용면적 60제곱미터초과 85제곱미터이하,2019.0,11.0,2514.0
전남,전용면적 85제곱미터초과 102제곱미터이하,2019.0,11.0,
전남,전용면적 102제곱미터초과,2019.0,11.0,3053.0
경북,모든면적,2019.0,11.0,2914.0
경북,전용면적 60제곱미터이하,2019.0,11.0,2578.0
경북,전용면적 60제곱미터초과 85제곱미터이하,2019.0,11.0,2897.0
경북,전용면적 85제곱미터초과 102제곱미터이하,2019.0,11.0,2604.0
경북,전용면적 102제곱미터초과,2019.0,11.0,3457.0
경남,모든면적,2019.0,11.0,3201.0
경남,전용면적 60제곱미터이하,2019.0,11.0,2780.0
경남,전용면적 60제곱미터초과 85제곱미터이하,2019.0,11.0,3174.0
경남,전용면적 85제곱미터초과 102제곱미터이하,2019.0,11.0,3247.0
경남,전용면적 102제곱미터초과,2019.0,11.0,4303.0
제주,모든면적,2019.0,11.0,3882.0
제주,전용면적 60제곱미터이하,2019.0,11.0,
제주,전용면적 60제곱미터초과 85제곱미터이하,2019.0,11.0,3898.0
제주,전용면적 85제곱미터초과 102제곱미터이하,2019.0,11.0,
제주,전용면적 102제곱미터초과,2019.0,11.0,3601.0
서울,모든면적,2019.0,12.0,7955.0
서울,전용면적 60제곱미터이하,2019.0,12.0,8115.0
서울,전용면적 60제곱미터초과 85제곱미터이하,2019.0,12.0,8171.0
서울,전용면적 85제곱미터초과 102제곱미터이하,2019.0,12.0,12728.0
서울,전용면적 102제곱미터초과,2019.0,12.0,8989.0
인천,모든면적,2019.0,12.0,4002.0
인천,전용면적 60제곱미터이하,2019.0,12.0,3993.0
인천,전용면적 60제곱미터초과 85제곱미터이하,2019.0,12.0,3989.0
인천,전용면적 85제곱미터초과 102제곱미터이하,2019.0,12.0,3981.0
인천,전용면적 102제곱미터초과,2019.0,12.0,4768.0
경기,모든면적,2019.0,12.0,4493.0
경기,전용면적 60제곱미터이하,2019.0,12.0,4931.0
경기,전용면적 60제곱미터초과 85제곱미터이하,2019.0,12.0,4390.0
경기,전용면적 85제곱미터초과 102제곱미터이하,2019.0,12.0,5438.0
경기,전용면적 102제곱미터초과,2019.0,12.0,5180.0
부산,모든면적,2019.0,12.0,3884.0
부산,전용면적 60제곱미터이하,2019.0,12.0,3711.0
부산,전용면적 60제곱미터초과 85제곱미터이하,2019.0,12.0,3907.0
부산,전용면적 85제곱미터초과 102제곱미터이하,2019.0,12.0,4401.0
부산,전용면적 102제곱미터초과,2019.0,12.0,4322.0
대구,모든면적,2019.0,12.0,4372.0
대구,전용면적 60제곱미터이하,2019.0,12.0,4314.0
대구,전용면적 60제곱미터초과 85제곱미터이하,2019.0,12.0,4367.0
대구,전용면적 85제곱미터초과 102제곱미터이하,2019.0,12.0,4414.0
대구,전용면적 102제곱미터초과,2019.0,12.0,5130.0
광주,모든면적,2019.0,12.0,3834.0
광주,전용면적 60제곱미터이하,2019.0,12.0,3926.0
광주,전용면적 60제곱미터초과 85제곱미터이하,2019.0,12.0,3852.0
광주,전용면적 85제곱미터초과 102제곱미터이하,2019.0,12.0,
광주,전용면적 102제곱미터초과,2019.0,12.0,4310.0
대전,모든면적,2019.0,12.0,3632.0
대전,전용면적 60제곱미터이하,2019.0,12.0,3534.0
대전,전용면적 60제곱미터초과 85제곱미터이하,2019.0,12.0,3567.0
대전,전용면적 85제곱미터초과 102제곱미터이하,2019.0,12.0,
대전,전용면적 102제곱미터초과,2019.0,12.0,4500.0
울산,모든면적,2019.0,12.0,3143.0
울산,전용면적 60제곱미터이하,2019.0,12.0,3399.0
울산,전용면적 60제곱미터초과 85제곱미터이하,2019.0,12.0,3114.0
울산,전용면적 85제곱미터초과 102제곱미터이하,2019.0,12.0,
울산,전용면적 102제곱미터초과,2019.0,12.0,
세종,모든면적,2019.0,12.0,3458.0
세종,전용면적 60제곱미터이하,2019.0,12.0,
세종,전용면적 60제곱미터초과 85제곱미터이하,2019.0,12.0,3395.0
세종,전용면적 85제곱미터초과 102제곱미터이하,2019.0,12.0,3510.0
세종,전용면적 102제곱미터초과,2019.0,12.0,3931.0
강원,모든면적,2019.0,12.0,2510.0
강원,전용면적 60제곱미터이하,2019.0,12.0,2561.0
강원,전용면적 60제곱미터초과 85제곱미터이하,2019.0,12.0,2489.0
강원,전용면적 85제곱미터초과 102제곱미터이하,2019.0,12.0,3329.0
강원,전용면적 102제곱미터초과,2019.0,12.0,3598.0
충북,모든면적,2019.0,12.0,2305.0
충북,전용면적 60제곱미터이하,2019.0,12.0,2324.0
충북,전용면적 60제곱미터초과 85제곱미터이하,2019.0,12.0,2297.0
충북,전용면적 85제곱미터초과 102제곱미터이하,2019.0,12.0,2634.0
충북,전용면적 102제곱미터초과,2019.0,12.0,2532.0
충남,모든면적,2019.0,12.0,2640.0
충남,전용면적 60제곱미터이하,2019.0,12.0,2382.0
충남,전용면적 60제곱미터초과 85제곱미터이하,2019.0,12.0,2666.0
충남,전용면적 85제곱미터초과 102제곱미터이하,2019.0,12.0,3201.0
충남,전용면적 102제곱미터초과,2019.0,12.0,2835.0
전북,모든면적,2019.0,12.0,2468.0
전북,전용면적 60제곱미터이하,2019.0,12.0,2526.0
전북,전용면적 60제곱미터초과 85제곱미터이하,2019.0,12.0,2458.0
전북,전용면적 85제곱미터초과 102제곱미터이하,2019.0,12.0,2764.0
전북,전용면적 102제곱미터초과,2019.0,12.0,2667.0
전남,모든면적,2019.0,12.0,2452.0
전남,전용면적 60제곱미터이하,2019.0,12.0,2529.0
전남,전용면적 60제곱미터초과 85제곱미터이하,2019.0,12.0,2452.0
전남,전용면적 85제곱미터초과 102제곱미터이하,2019.0,12.0,
전남,전용면적 102제곱미터초과,2019.0,12.0,3053.0
경북,모든면적,2019.0,12.0,2914.0
경북,전용면적 60제곱미터이하,2019.0,12.0,2578.0
경북,전용면적 60제곱미터초과 85제곱미터이하,2019.0,12.0,2897.0
경북,전용면적 85제곱미터초과 102제곱미터이하,2019.0,12.0,2604.0
경북,전용면적 102제곱미터초과,2019.0,12.0,3457.0
경남,모든면적,2019.0,12.0,3063.0
경남,전용면적 60제곱미터이하,2019.0,12.0,2780.0
경남,전용면적 60제곱미터초과 85제곱미터이하,2019.0,12.0,3065.0
경남,전용면적 85제곱미터초과 102제곱미터이하,2019.0,12.0,3247.0
경남,전용면적 102제곱미터초과,2019.0,12.0,
제주,모든면적,2019.0,12.0,3882.0
제주,전용면적 60제곱미터이하,2019.0,12.0,
제주,전용면적 60제곱미터초과 85제곱미터이하,2019.0,12.0,3898.0
제주,전용면적 85제곱미터초과 102제곱미터이하,2019.0,12.0,
제주,전용면적 102제곱미터초과,2019.0,12.0,3601.0
서울,모든면적,2020.0,1.0,8121.0
서울,전용면적 60제곱미터이하,2020.0,1.0,8330.0
서울,전용면적 60제곱미터초과 85제곱미터이하,2020.0,1.0,8135.0
서울,전용면적 85제곱미터초과 102제곱미터이하,2020.0,1.0,12728.0
서울,전용면적 102제곱미터초과,2020.0,1.0,8779.0
인천,모든면적,2020.0,1.0,4005.0
인천,전용면적 60제곱미터이하,2020.0,1.0,3985.0
인천,전용면적 60제곱미터초과 85제곱미터이하,2020.0,1.0,4001.0
인천,전용면적 85제곱미터초과 102제곱미터이하,2020.0,1.0,3981.0
인천,전용면적 102제곱미터초과,2020.0,1.0,4768.0
경기,모든면적,2020.0,1.0,4503.0
경기,전용면적 60제곱미터이하,2020.0,1.0,4939.0
경기,전용면적 60제곱미터초과 85제곱미터이하,2020.0,1.0,4404.0
경기,전용면적 85제곱미터초과 102제곱미터이하,2020.0,1.0,5464.0
경기,전용면적 102제곱미터초과,2020.0,1.0,5204.0
부산,모든면적,2020.0,1.0,3884.0
부산,전용면적 60제곱미터이하,2020.0,1.0,3711.0
부산,전용면적 60제곱미터초과 85제곱미터이하,2020.0,1.0,3907.0
부산,전용면적 85제곱미터초과 102제곱미터이하,2020.0,1.0,4401.0
부산,전용면적 102제곱미터초과,2020.0,1.0,4322.0
대구,모든면적,2020.0,1.0,4420.0
대구,전용면적 60제곱미터이하,2020.0,1.0,4324.0
대구,전용면적 60제곱미터초과 85제곱미터이하,2020.0,1.0,4417.0
대구,전용면적 85제곱미터초과 102제곱미터이하,2020.0,1.0,4067.0
대구,전용면적 102제곱미터초과,2020.0,1.0,5117.0
광주,모든면적,2020.0,1.0,3843.0
광주,전용면적 60제곱미터이하,2020.0,1.0,3926.0
광주,전용면적 60제곱미터초과 85제곱미터이하,2020.0,1.0,3861.0
광주,전용면적 85제곱미터초과 102제곱미터이하,2020.0,1.0,
광주,전용면적 102제곱미터초과,2020.0,1.0,4310.0
대전,모든면적,2020.0,1.0,3632.0
대전,전용면적 60제곱미터이하,2020.0,1.0,3534.0
대전,전용면적 60제곱미터초과 85제곱미터이하,2020.0,1.0,3567.0
대전,전용면적 85제곱미터초과 102제곱미터이하,2020.0,1.0,
대전,전용면적 102제곱미터초과,2020.0,1.0,4500.0
울산,모든면적,2020.0,1.0,3143.0
울산,전용면적 60제곱미터이하,2020.0,1.0,3399.0
울산,전용면적 60제곱미터초과 85제곱미터이하,2020.0,1.0,3114.0
울산,전용면적 85제곱미터초과 102제곱미터이하,2020.0,1.0,
울산,전용면적 102제곱미터초과,2020.0,1.0,
세종,모든면적,2020.0,1.0,3458.0
세종,전용면적 60제곱미터이하,2020.0,1.0,
세종,전용면적 60제곱미터초과 85제곱미터이하,2020.0,1.0,3395.0
세종,전용면적 85제곱미터초과 102제곱미터이하,2020.0,1.0,3510.0
세종,전용면적 102제곱미터초과,2020.0,1.0,3931.0
강원,모든면적,2020.0,1.0,2487.0
강원,전용면적 60제곱미터이하,2020.0,1.0,2560.0
강원,전용면적 60제곱미터초과 85제곱미터이하,2020.0,1.0,2464.0
강원,전용면적 85제곱미터초과 102제곱미터이하,2020.0,1.0,3329.0
강원,전용면적 102제곱미터초과,2020.0,1.0,3891.0
충북,모든면적,2020.0,1.0,2305.0
충북,전용면적 60제곱미터이하,2020.0,1.0,2324.0
충북,전용면적 60제곱미터초과 85제곱미터이하,2020.0,1.0,2297.0
충북,전용면적 85제곱미터초과 102제곱미터이하,2020.0,1.0,2634.0
